Reported Date,Total Dead and Missing,Location Coordinates
"August 11, 2021",1,"12.38754931, 43.34358371"
"August 11, 2021",1,"26.46599024, -98.15655782"
"August 11, 2021",1,"35.30057238, -2.94178006"
"August 11, 2021",1,"32.259483, -113.245333"
"August 11, 2021",1,"35.899317, -5.334479"
"August 12, 2021",13,"22.51527112, -18.39395041"
"August 12, 2021",1,"51.10719891, 2.006317652"
"August 12, 2021",1,"28.2610827, -97.28283767"
"August 12, 2021",1,"32.4109064, -106.8592632"
"August 12, 2021",1,"36.61983828, 2.230056864"
"August 12, 2021",12,"36.6131885, 2.189831228"
"August 13, 2021",3,"35.96702242, 0.071543749"
"August 13, 2021",10,"36.77001041, 3.469499215"
"August 13, 2021",2,"35.23338838, 11.19573032"
"August 13, 2021",1,"31.78041958, -106.5499374"
"August 13, 2021",5,"31.72472612, -106.4826913"
"August 13, 2021",1,"31.72472612, -106.4826913"
"August 13, 2021",1,"31.02631, 61.524888"
"August 14, 2021",22,"22.36728953, 91.56243922"
"August 14, 2021",1,"36.7025268, 10.95407552"
"August 14, 2021",1,"3.465696606, -76.52190059"
"August 14, 2021",1,"3.155459107, -76.27819571"
"August 15, 2021",47,"20.093743, -17.617094"
"August 15, 2021",0,"28.60508642, 15.76760457"
"August 15, 2021",0,"28.60508642, 15.76760457"
"August 15, 2021",5,"19.84268335, 0.79527669"
"August 15, 2021",1,"22.50184402, -89.73528634"
"August 15, 2021",1,"32.56647962, -116.6708237"
"August 15, 2021",37,"27.53180696, -99.43051646"
"August 15, 2021",1,"32.55613766, -114.78742"
"August 16, 2021",3,"34.56611006, 69.21110283"
"August 16, 2021",1,"34.56611006, 69.21110283"
"August 16, 2021",2,"34.56611006, 69.21110283"
"August 16, 2021",1,"34.56611006, 69.21110283"
"August 16, 2021",1,"16.54858089, -95.10283759"
"August 16, 2021",1,"31.9107, -112.917883"
"August 16, 2021",1,"28.91397523, 50.92710097"
"August 17, 2021",1,"20.25411641, -99.65827089"
"August 17, 2021",1,"28.23007995, 61.19603687"
"August 17, 2021",1,"24.93411036, 14.6332043"
"August 18, 2021",1,"53.3853869, -1.461051509"
"August 18, 2021",1,"28.72236965, -100.516232"
"August 18, 2021",1,"31.608192, 25.04978"
"August 19, 2021",52,"25.553523, -15.591832"
"August 19, 2021",3,"13.9320984, 102.7314177"
"August 19, 2021",1,"32.54940206, -114.7907489"
"August 19, 2021",2,"28.69539491, -100.5093765"
"August 19, 2021",1,"11.96414423, 43.28973237"
"August 19, 2021",2,"28.71240893, -100.5104065"
"August 19, 2021",1,"28.68442976, -100.5086449"
"August 19, 2021",1,"28.23007995, 61.19603687"
"August 19, 2021",1,"28.23007995, 61.19603687"
"August 19, 2021",1,"28.23007995, 61.19603687"
"August 19, 2021",1,"27.1793466, 56.2781423"
"August 19, 2021",1,"27.05236046, 14.41354773"
"August 20, 2021",5,"28.43185142, 15.47829084"
"August 20, 2021",3,"28.43185142, 15.47829084"
"August 20, 2021",2,"23.84772302, 15.99563744"
"August 20, 2021",1,"31.67463, -111.268396"
"August 21, 2021",1,"37.99539709, 12.32134935"
"August 21, 2021",1,"26.09821363, -98.27543458"
"August 21, 2021",1,"26.10671821, -98.26867505"
"August 21, 2021",2,"32.78876975, -114.4240425"
"August 21, 2021",1,"28.69755865, -100.5113841"
"August 21, 2021",1,"28.91397523, 50.92710097"
"August 22, 2021",1,"27.60593193, -14.09434798"
"August 22, 2021",1,"27.52191909, -99.52628485"
"August 22, 2021",1,"19.26628699, -68.65004072"
"August 23, 2021",13,"33.42943388, 12.06490843"
"August 23, 2021",2,"33.42943388, 12.06490843"
"August 23, 2021",1,"33.42943388, 12.06490843"
"August 23, 2021",1,"33.42943388, 12.06490843"
"August 23, 2021",1,"32.75483468, 13.71666686"
"August 23, 2021",2,"32.85868201, 12.2449859"
"August 23, 2021",1,"27.48487755, -99.48012225"
"August 23, 2021",1,"30.27629382, 57.0662465"
"August 23, 2021",1,"27.04785, 14.438844"
"August 24, 2021",2,"41.254758, 26.331585"
"August 24, 2021",1,"41.254758, 26.331585"
"August 24, 2021",1,"32.28479, -113.33299"
"August 24, 2021",1,"31.9548594, -111.9433027"
"August 25, 2021",11,"29.06973659, -13.92888709"
"August 25, 2021",1,"32.85868201, 12.2449859"
"August 25, 2021",1,"32.75483468, 13.71666686"
"August 25, 2021",7,"32.85868201, 12.2449859"
"August 25, 2021",1,"35.78508672, -5.348679289"
"August 25, 2021",1,"35.876253, -5.32524"
"August 25, 2021",1,"46.105723, 19.599011"
"August 26, 2021",4,"32.817824, 12.450931"
"August 26, 2021",12,"33.42943388, 12.06490843"
"August 26, 2021",1,"17.96096906, -67.10421332"
"August 26, 2021",1,"31.348334, -109.4876"
"August 26, 2021",1,"30.27629382, 57.0662465"
"August 26, 2021",1,"32.4288, -114.5397"
"August 26, 2021",1,"31.608192, 25.04978"
"August 27, 2021",4,"33.99768329, 12.64107702"
"August 27, 2021",1,"32.79304584, 12.60424023"
"August 27, 2021",24,"23.353795, -19.689307"
"August 27, 2021",4,"23.353795, -19.689307"
"August 27, 2021",1,"23.353795, -19.689307"
"August 27, 2021",38,"15.959663, -16.84154"
"August 27, 2021",1,"35.81506138, 5.351325781"
"August 27, 2021",1,"35.915393, -5.314667"
"August 27, 2021",1,"11.96414423, 43.28973237"
"August 27, 2021",1,"26.29722611, -98.61748442"
"August 27, 2021",167,"34.56611006, 69.21110283"
"August 27, 2021",1,"14.84828171, -92.26758108"
"August 27, 2021",1,"14.88270192, -92.27015248"
"August 27, 2021",2,"33.01479981, 12.54897854"
"August 27, 2021",1,"27.35022729, 62.35316592"
"August 27, 2021",1,"27.35022729, 62.35316592"
"August 27, 2021",1,"34.062187, 49.708889"
"August 28, 2021",18,"30.41972831, 10.56102432"
"August 28, 2021",1,"41.340419, 26.621926"
"August 28, 2021",6,"32.26128403, 22.66336716"
"August 28, 2021",3,"25.61190632, -80.15873385"
"August 28, 2021",1,"31.83744206, -112.7639748"
"August 28, 2021",1,"27.35022729, 62.35316592"
"August 28, 2021",1,"34.062187, 49.708889"
"August 28, 2021",1,"27.21161534, 60.68482798"
"August 28, 2021",1,"27.21161534, 60.68482798"
"August 28, 2021",1,"27.21161534, 60.68482798"
"August 28, 2021",1,"27.21161534, 60.68482798"
"August 28, 2021",1,"27.21161534, 60.68482798"
"August 28, 2021",1,"27.21161534, 60.68482798"
"August 28, 2021",1,"27.02907127, 14.43298611"
"August 29, 2021",1,"32.0666324, -109.001623"
"August 29, 2021",1,"28.48411159, -100.3103166"
"August 29, 2021",1,"43.79455788, 7.587981798"
"August 29, 2021",1,"31.91070632, -112.8477302"
"August 30, 2021",3,"41.333634, 26.608672"
"August 30, 2021",1,"41.68840291, 26.43975126"
"August 30, 2021",1,"32.35807965, -111.0442281"
"August 30, 2021",1,"27.1793466, 56.2781423"
"August 30, 2021",1,"32.70527, -115.218677"
"August 31, 2021",11,"28.085275, -13.853222"
"August 31, 2021",76,"22.11104711, -16.75183311"
"August 31, 2021",5,"22.11104711, -16.75183311"
"August 31, 2021",5,"22.11104711, -16.75183311"
"August 31, 2021",1,"25.59954102, -99.99604217"
"August 31, 2021",1,"31.7813, -111.0858"
"August 31, 2021",1,"31.724367, -111.98705"
"August 31, 2021",3,"29.08506501, 58.33641288"
"August 31, 2021",2,"34.12307543, 71.093645"
"August 31, 2021",1,"27.046295, 14.427437"
"September 01, 2021",1,"28.52618709, -99.85643843"
"September 01, 2021",1,"31.66081, -111.86031"
"September 01, 2021",1,"31.05124289, 61.50177317"
"September 02, 2021",1,"35.870894, -5.342543"
"September 02, 2021",2,"51.96406396, 21.01384333"
"September 02, 2021",1,"31.05035663, -104.9682547"
"September 02, 2021",1,"35.88328026, 0.30553089"
"September 02, 2021",4,"30.95548799, 66.43793571"
"September 02, 2021",1,"41.683667, 26.419139"
"September 02, 2021",1,"31.8624492, -111.8814056"
"September 02, 2021",1,"28.95046741, 57.57054013"
"September 03, 2021",1,"27.49942429, -99.49905339"
"September 03, 2021",1,"32.6715071, -115.4086633"
"September 03, 2021",1,"32.45723, -112.67819"
"September 03, 2021",1,"32.37884, -113.11405"
"September 03, 2021",1,"31.769917, -112.1308"
"September 03, 2021",1,"29.47645121, 60.86744515"
"September 03, 2021",1,"29.424292, 55.718003"
"September 04, 2021",1,"8.421518484, -76.77170931"
"September 04, 2021",2,"8.421518484, -76.77170931"
"September 04, 2021",1,"29.424292, 55.718003"
"September 04, 2021",1,"29.1403563, 58.1782498"
"September 04, 2021",3,"36.07023884, 4.761893153"
"September 05, 2021",1,"27.35022729, 62.35316592"
"September 05, 2021",1,"27.35022729, 62.35316592"
"September 05, 2021",1,"27.35022729, 62.35316592"
"September 05, 2021",1,"27.35022729, 62.35316592"
"September 05, 2021",1,"27.35022729, 62.35316592"
"September 05, 2021",1,"29.63186286, 52.51236196"
"September 05, 2021",1,"27.35022729, 62.35316592"
"September 06, 2021",1,"29.1789173, -99.84701076"
"September 06, 2021",1,"27.1793466, 56.2781423"
"September 06, 2021",1,"27.21161534, 60.68482798"
"September 06, 2021",1,"24.67390976, 22.52902912"
"September 07, 2021",1,"27.16301763, -98.15002754"
"September 07, 2021",1,"25.88122824, -97.49266183"
"September 07, 2021",1,"31.9773935, -111.7345073"
"September 07, 2021",1,"27.35022729, 62.35316592"
"September 07, 2021",1,"29.63186286, 52.51236196"
"September 07, 2021",1,"27.35022729, 62.35316592"
"September 07, 2021",1,"27.35022729, 62.35316592"
"September 07, 2021",1,"27.1892535, 56.23307736"
"September 07, 2021",1,"29.47556374, 55.66993734"
"September 08, 2021",1,"32.92244735, 12.43632908"
"September 08, 2021",2,"34.7719507, 11.0345329"
"September 08, 2021",1,"41.287468, 26.463655"
"September 08, 2021",1,"28.32311434, -100.3053812"
"September 08, 2021",1,"31.935556, -112.365833"
"September 08, 2021",1,"31.88375, -112.4077"
"September 08, 2021",1,"41.30275096, 26.48012467"
"September 08, 2021",1,"29.1403563, 58.1782498"
"September 08, 2021",1,"27.99566687, 57.72427834"
"September 09, 2021",1,"32.065317, -112.2135"
"September 09, 2021",1,"31.421389, -111.008056"
"September 09, 2021",1,"31.421667, -111.0075"
"September 09, 2021",1,"29.1403563, 58.1782498"
"September 09, 2021",1,"27.18681038, 56.28251779"
"September 09, 2021",1,"32.70568, -115.01042"
"September 10, 2021",1,"43.87782191, 18.31320921"
"September 10, 2021",1,"31.33100254, -110.9995664"
"September 10, 2021",1,"31.967333, -112.58355"
"September 10, 2021",1,"29.63186286, 52.51236196"
"September 10, 2021",1,"28.95046741, 57.57054013"
"September 10, 2021",1,"29.1403563, 58.1782498"
"September 11, 2021",1,"7.834481503, -72.52091326"
"September 11, 2021",23,"18.40094006, -68.98329662"
"September 11, 2021",1,"31.686067, -112.0191"
"September 11, 2021",1,"31.05124289, 61.50177317"
"September 11, 2021",2,"32.70568, -115.01042"
"September 11, 2021",1,"25.028784, 14.503462"
"September 12, 2021",1,"18.66941056, -96.80619775"
"September 12, 2021",1,"32.25398987, 52.50577501"
"September 12, 2021",1,"35.68940913, 51.38958967"
"September 12, 2021",1,"29.1403563, 58.1782498"
"September 12, 2021",1,"26.57235228, 54.89427137"
"September 13, 2021",1,"27.17189336, -98.13619776"
"September 13, 2021",1,"37.00136043, -1.889019232"
"September 13, 2021",1,"41.68840291, 26.43975126"
"September 13, 2021",1,"19.27555673, -68.64949272"
"September 13, 2021",1,"17.88790637, -94.10003215"
"September 13, 2021",1,"29.32800076, -100.9305296"
"September 13, 2021",1,"31.663367, -112.050117"
"September 14, 2021",8,"34.69520695, 10.76090543"
"September 14, 2021",2,"37.8681166, 27.25702288"
"September 14, 2021",1,"31.679026, -111.062826"
"September 14, 2021",1,"31.96625955, 54.75878479"
"September 14, 2021",1,"35.68940913, 51.38958967"
"September 15, 2021",1,"32.642067, -112.145533"
"September 15, 2021",1,"32.226967, -112.359017"
"September 15, 2021",1,"32.01597, -112.71192"
"September 15, 2021",1,"31.05124289, 61.50177317"
"September 15, 2021",1,"30.27629382, 57.0662465"
"September 15, 2021",1,"31.3350096, 48.8702866"
"September 16, 2021",1,"17.81849621, -93.38702213"
"September 16, 2021",1,"31.66209, -111.85433"
"September 16, 2021",1,"31.05124289, 61.50177317"
"September 16, 2021",1,"32.70568, -115.01042"
"September 17, 2021",1,"46.4125556, 16.01967708"
"September 17, 2021",14,"36.82881526, 3.620209155"
"September 17, 2021",1,"29.63186286, 52.51236196"
"September 18, 2021",1,"32.24412859, -107.7514501"
"September 18, 2021",1,"31.90397753, -106.8479224"
"September 18, 2021",1,"14.67595994, -92.15780891"
"September 19, 2021",1,"53.510074, 23.659591"
"September 19, 2021",1,"53.83423019, 23.55305731"
"September 19, 2021",1,"36.95349419, -1.898563152"
"September 19, 2021",1,"42.210631, 21.720455"
"September 19, 2021",1,"8.662830635, -77.4515264"
"September 19, 2021",1,"14.90552517, -92.27643836"
"September 19, 2021",1,"53.1255268, 23.89113831"
"September 19, 2021",1,"53.1255268, 23.89113831"
"September 20, 2021",1,"33.18878453, 12.23894118"
"September 20, 2021",1,"37.17897533, -1.820605746"
"September 20, 2021",2,"37.20507909, -1.809776859"
"September 20, 2021",1,"11.30897542, 42.92694215"
"September 20, 2021",1,"28.51515365, -99.93694979"
"September 20, 2021",1,"27.53314626, -99.47857279"
"September 20, 2021",1,"31.35750937, -110.5212405"
"September 20, 2021",1,"31.824417, -112.144633"
"September 20, 2021",1,"31.898, -112.858"
"September 20, 2021",2,"33.01479981, 12.54897854"
"September 20, 2021",1,"29.47645121, 60.86744515"
"September 20, 2021",1,"30.89202146, 61.68389773"
"September 20, 2021",1,"29.63186286, 52.51236196"
"September 21, 2021",1,"37.02786727, -1.878227918"
"September 21, 2021",1,"37.10111108, -1.845793503"
"September 21, 2021",1,"37.0805528, -1.849939099"
"September 21, 2021",1,"37.00289911, -1.889138032"
"September 21, 2021",2,"7.818407903, -72.45051915"
"September 21, 2021",1,"29.23079891, -100.7982574"
"September 22, 2021",1,"41.68840291, 26.43975126"
"September 22, 2021",1,"29.1867619, -100.7660806"
"September 22, 2021",1,"27.49873766, -99.49971963"
"September 22, 2021",4,"18.38365176, -95.89020485"
"September 22, 2021",1,"2.111220199, -76.99031747"
"September 22, 2021",1,"29.34612492, -100.9572459"
"September 22, 2021",1,"32.412094, -113.127895"
"September 22, 2021",1,"32.41607, -113.12907"
"September 22, 2021",1,"28.95958079, -96.7257861"
"September 23, 2021",1,"53.67257467, 23.4949234"
"September 23, 2021",1,"11.10622088, 42.37198843"
"September 23, 2021",1,"53.543999, 23.676519"
"September 23, 2021",1,"14.88847072, -92.2415665"
"September 23, 2021",1,"20.24648794, -99.65855382"
"September 24, 2021",1,"26.37700292, -98.85966871"
"September 24, 2021",30,"24.89691933, -16.64870169"
"September 24, 2021",9,"8.373604577, -77.65411602"
"September 24, 2021",1,"30.47697108, 54.21225068"
"September 24, 2021",1,"32.69971, -115.28403"
"September 24, 2021",1,"32.68046, -116.03436"
"September 25, 2021",14,"21.35061686, 23.54838468"
"September 25, 2021",3,"28.95496316, -99.84974059"
"September 25, 2021",1,"25.81067336, -99.18644184"
"September 26, 2021",1,"32.143655, -112.766149"
"September 26, 2021",1,"32.66768159, -115.4576052"
"September 26, 2021",1,"28.95046741, 57.57054013"
"September 27, 2021",4,"23.45300865, 23.31333329"
"September 27, 2021",1,"8.42559721, -76.78843371"
"September 27, 2021",1,"27.21161534, 60.68482798"
"September 28, 2021",1,"50.953385, 1.944394"
"September 28, 2021",1,"46.1055958, 20.261083"
"September 28, 2021",1,"31.608292, 25.04876311"
"September 28, 2021",3,"8.373604577, -77.65411602"
"September 28, 2021",1,"31.83535576, 52.59579061"
"September 28, 2021",1,"28.91397523, 50.92710097"
"September 29, 2021",1,"43.83854273, 18.25894372"
"September 29, 2021",1,"32.55266838, -116.8861104"
"September 29, 2021",1,"32.707885, -115.004355"
"September 30, 2021",57,"23.94619731, -15.85483798"
"September 30, 2021",1,"27.12549763, -98.23087679"
"September 30, 2021",1,"32.02558, -112.13031"
"September 30, 2021",1,"31.41571, -109.08638"
"September 30, 2021",2,"10.92713249, -74.7715589"
"September 30, 2021",1,"29.63186286, 52.51236196"
"October 01, 2021",3,"33.72014304, 10.99854839"
"October 01, 2021",1,"32.79680229, 12.5727577"
"October 01, 2021",43,"27.247328, -98.126699"
"October 01, 2021",1,"29.1403563, 58.1782498"
"October 01, 2021",1,"30.27629382, 57.0662465"
"October 02, 2021",39,"32.8108283, 12.6303472"
"October 02, 2021",2,"32.8108283, 12.6303472"
"October 02, 2021",1,"35.91312057, -5.35552497"
"October 02, 2021",1,"17.87144182, -94.08377362"
"October 02, 2021",1,"32.489937, -111.643853"
"October 02, 2021",1,"31.418889, -110.938056"
"October 02, 2021",1,"31.05124289, 61.50177317"
"October 02, 2021",1,"31.05124289, 61.50177317"
"October 02, 2021",1,"28.91397523, 50.92710097"
"October 03, 2021",1,"17.48257635, -91.4269431"
"October 03, 2021",1,"31.05124289, 61.50177317"
"October 03, 2021",1,"29.1403563, 58.1782498"
"October 04, 2021",3,"39.16748918, 2.928229486"
"October 05, 2021",1,"27.247328, -98.126699"
"October 05, 2021",1,"53.90184923, 24.57575187"
"October 05, 2021",1,"28.69088472, -100.5388598"
"October 05, 2021",1,"29.63186286, 52.51236196"
"October 06, 2021",2,"2.749127, 101.442773"
"October 06, 2021",1,"32.4559, -111.6436"
"October 06, 2021",1,"35.68940913, 51.38958967"
"October 06, 2021",1,"29.46808215, 60.85646074"
"October 06, 2021",1,"36.07023884, 4.761893153"
"October 07, 2021",2,"21.098765, -17.533666"
"October 07, 2021",2,"30.96647402, 61.82204193"
"October 07, 2021",1,"31.01237785, -104.8442303"
"December 10, 2021",1,"50.96776759, 1.858168536"
"October 07, 2021",1,"35.68940913, 51.38958967"
"October 07, 2021",1,"35.68940913, 51.38958967"
"October 07, 2021",1,"29.47645121, 60.86744515"
"October 08, 2021",10,"26.332868, -15.625305"
"October 08, 2021",2,"16.75154107, -93.10309024"
"October 08, 2021",1,"31.45417, -109.37305"
"October 08, 2021",1,"30.27629382, 57.0662465"
"October 09, 2021",6,"32.84714274, 13.09796326"
"October 09, 2021",1,"14.89209249, -92.27164504"
"October 09, 2021",1,"-19.46261815, -68.9278447"
"October 09, 2021",1,"-19.35990038, -68.51905211"
"October 09, 2021",1,"22.38292258, -97.90686967"
"October 09, 2021",1,"28.69855764, -100.5114109"
"October 09, 2021",1,"35.68940913, 51.38958967"
"October 09, 2021",1,"30.27629382, 57.0662465"
"October 09, 2021",1,"30.27629382, 57.0662465"
"October 09, 2021",1,"30.27629382, 57.0662465"
"October 10, 2021",4,"13.5159502, -89.33129487"
"October 10, 2021",1,"32.3667658, 15.01840925"
"October 11, 2021",6,"33.72408, 12.292263"
"October 11, 2021",9,"33.72408, 12.292263"
"October 11, 2021",1,"32.389909, 23.366392"
"October 11, 2021",1,"27.78481746, -97.65474969"
"October 11, 2021",1,"31.419583, -111.1771"
"October 11, 2021",1,"8.937251, -77.212958"
"October 11, 2021",2,"8.937251, -77.212958"
"October 11, 2021",6,"8.937251, -77.212958"
"October 11, 2021",1,"-19.26246544, -68.61877068"
"October 11, 2021",3,"8.673331633, -77.35773355"
"October 11, 2021",1,"18.01419815, -94.44612976"
"October 11, 2021",1,"29.47645121, 60.86744515"
"October 12, 2021",3,"43.38111137, -1.667733057"
"October 12, 2021",1,"32.87954424, 13.19048079"
"October 12, 2021",5,"24.21362616, 23.32752558"
"October 13, 2021",1,"53.437805, 23.695697"
"October 13, 2021",1,"9.970011854, 43.4281849"
"October 13, 2021",1,"32.305756, -113.025369"
"October 14, 2021",25,"36.19749249, -6.551422936"
"October 14, 2021",1,"27.19756, -15.081295"
"October 14, 2021",1,"32.021791, -111.7592845"
"October 14, 2021",1,"35.68940913, 51.38958967"
"October 14, 2021",2,"24.121154, 23.264297"
"October 15, 2021",1,"35.2345951, -3.987640788"
"October 15, 2021",1,"40.653065, 22.838376"
"October 15, 2021",1,"25.56016093, -103.5074903"
"October 15, 2021",1,"32.25398987, 52.50577501"
"October 15, 2021",1,"27.21161534, 60.68482798"
"October 15, 2021",1,"28.91397523, 50.92710097"
"October 15, 2021",1,"29.1403563, 58.1782498"
"October 15, 2021",3,"21.9674, 24.25379"
"October 15, 2021",2,"32.75869798, 21.73931047"
"October 16, 2021",4,"37.02470175, 3.095693662"
"October 16, 2021",1,"41.365818, 22.249416"
"October 17, 2021",1,"27.79283828, -15.76206322"
"October 17, 2021",12,"36.94485888, -1.763043028"
"October 17, 2021",23,"35.19796725, 11.26021325"
"October 17, 2021",1,"27.99566687, 57.72427834"
"October 17, 2021",1,"34.78684104, 50.96974925"
"October 17, 2021",1,"27.99566687, 57.72427834"
"October 18, 2021",1,"26.51367847, -99.06444925"
"October 18, 2021",1,"31.75722, -111.42424"
"October 18, 2021",1,"7.916321729, -72.4623122"
"October 18, 2021",1,"35.68940913, 51.38958967"
"October 18, 2021",1,"29.63186286, 52.51236196"
"October 19, 2021",2,"47.770183, 16.618461"
"October 19, 2021",3,"29.495425, 16.20458975"
"October 19, 2021",1,"52.19667601, 23.37035207"
"October 19, 2021",1,"-19.2816281, -68.62696388"
"October 19, 2021",1,"36.07730236, 49.87005574"
"October 19, 2021",1,"36.47799718, 52.06823445"
"October 20, 2021",1,"50.954019, 1.911018"
"October 20, 2021",1,"31.51061, -111.24361"
"October 20, 2021",1,"29.63186286, 52.51236196"
"October 20, 2021",1,"29.63186286, 52.51236196"
"October 20, 2021",1,"28.23007995, 61.19603687"
"October 20, 2021",1,"53.11681087, 23.70831182"
"October 21, 2021",1,"-19.28207463, -68.62450408"
"October 21, 2021",1,"28.23007995, 61.19603687"
"October 21, 2021",1,"28.23007995, 61.19603687"
"October 21, 2021",1,"32.71172, -114.94273"
"October 22, 2021",1,"53.57723, 23.619294"
"October 22, 2021",2,"41.24954, 26.355966"
"October 22, 2021",1,"33.08469, 12.494278"
"October 22, 2021",2,"8.546665299, -77.48944688"
"October 22, 2021",1,"28.91397523, 50.92710097"
"October 23, 2021",1,"35.26093563, -3.927007978"
"October 23, 2021",1,"41.302883, 22.438162"
"October 23, 2021",1,"41.302883, 22.438162"
"October 23, 2021",1,"35.886698, -5.292415"
"October 23, 2021",1,"31.05124289, 61.50177317"
"October 23, 2021",1,"29.63186286, 52.51236196"
"October 23, 2021",1,"29.1403563, 58.1782498"
"October 24, 2021",8,"26.125388, -15.418416"
"October 24, 2021",1,"29.1403563, 58.1782498"
"October 24, 2021",1,"31.05124289, 61.50177317"
"October 24, 2021",1,"28.8980463, 50.87978635"
"October 24, 2021",1,"31.88472913, 54.33057395"
"October 25, 2021",1,"51.886299, 1.54785"
"October 25, 2021",1,"14.75173302, -92.17226187"
"October 25, 2021",1,"29.33243, -100.940001"
"October 25, 2021",1,"16.77257029, -93.10414336"
"October 25, 2021",1,"29.63186286, 52.51236196"
"October 25, 2021",1,"29.63186286, 52.51236196"
"October 25, 2021",1,"29.63186286, 52.51236196"
"October 25, 2021",1,"28.23007995, 61.19603687"
"October 25, 2021",1,"29.47645121, 60.86744515"
"October 25, 2021",1,"28.23007995, 61.19603687"
"October 25, 2021",1,"29.63186286, 52.51236196"
"October 26, 2021",5,"38.298699, 26.161462"
"October 26, 2021",1,"35.2035803, -2.925599336"
"October 26, 2021",1,"32.584311, -115.384244"
"October 26, 2021",1,"14.91650449, -92.26968693"
"October 26, 2021",1,"30.27629382, 57.0662465"
"October 27, 2021",1,"14.75173302, -92.17226187"
"October 27, 2021",2,"18.41896149, -69.45150171"
"October 27, 2021",1,"37.56427965, 44.95937698"
"October 27, 2021",1,"29.47556374, 55.67268392"
"October 27, 2021",1,"30.27629382, 57.0662465"
"October 27, 2021",1,"32.768691, -114.645175"
"October 28, 2021",1,"28.765054, -100.528801"
"October 28, 2021",1,"32.46229, -111.709361"
"October 28, 2021",1,"30.27629382, 57.0662465"
"October 28, 2021",1,"27.1793466, 56.2781423"
"October 29, 2021",4,"31.482035, -104.843594"
"October 29, 2021",1,"32.537111, -117.124306"
"October 29, 2021",1,"52.37118772, 23.25959509"
"October 29, 2021",1,"51.20999235, 14.93870326"
"October 29, 2021",1,"32.456583, -111.636"
"October 29, 2021",14,"33.01479981, 12.54897854"
"October 30, 2021",1,"34.6331529, 50.85617289"
"October 30, 2021",1,"34.6331529, 50.85617289"
"October 30, 2021",1,"34.6331529, 50.85617289"
"October 30, 2021",1,"34.6331529, 50.85617289"
"October 30, 2021",1,"35.4030708, 65.951199"
"October 31, 2021",1,"15.690987, -93.200506"
"October 31, 2021",1,"15.62888275, -93.16560796"
"October 31, 2021",1,"53.90854342, 27.54825981"
"November 01, 2021",4,"30.956002, 66.434977"
"November 01, 2021",1,"27.21161534, 60.68482798"
"November 01, 2021",1,"27.99566687, 57.72427834"
"November 01, 2021",1,"29.47645121, 60.86744515"
"November 02, 2021",1,"24.30139889, -15.33444668"
"November 02, 2021",1,"27.299718, -14.062667"
"November 02, 2021",5,"13.384507, 102.126183"
"November 02, 2021",1,"31.88472913, 54.33057395"
"November 02, 2021",1,"27.21161534, 60.68482798"
"November 02, 2021",1,"27.21161534, 60.68482798"
"November 02, 2021",1,"27.21161534, 60.68482798"
"November 02, 2021",1,"27.21161534, 60.68482798"
"November 03, 2021",2,"51.097259, 2.06455"
"November 03, 2021",1,"28.69718335, -100.3980276"
"November 03, 2021",1,"32.47055, -113.12511"
"November 03, 2021",1,"32.47054, -113.11639"
"November 03, 2021",1,"29.33791843, -100.9419056"
"November 03, 2021",1,"27.21161534, 60.68482798"
"November 03, 2021",1,"29.63186286, 52.51236196"
"November 03, 2021",1,"35.4030708, 65.951199"
"November 04, 2021",1,"50.888161, 1.660781"
"November 04, 2021",1,"50.945095, 1.895409"
"November 04, 2021",1,"32.09045, -111.67715"
"November 04, 2021",1,"29.33100471, -100.9371237"
"November 04, 2021",1,"27.50484485, 62.75022748"
"November 05, 2021",3,"36.977796, 27.401169"
"November 05, 2021",1,"31.39332143, 22.28870139"
"November 05, 2021",1,"29.63186286, 52.51236196"
"November 05, 2021",1,"27.99566687, 57.72427834"
"November 05, 2021",1,"26.14844899, 14.72850186"
"November 06, 2021",4,"36.700212, 67.087198"
"November 06, 2021",1,"43.78612555, 7.529977308"
"November 06, 2021",3,"16.700986, 99.24197"
"November 06, 2021",1,"27.35022729, 62.35316592"
"November 06, 2021",1,"27.35022729, 62.35316592"
"November 06, 2021",1,"27.35022729, 62.35316592"
"November 06, 2021",1,"30.30573986, 56.00364259"
"November 07, 2021",1,"9.527325663, 45.55266379"
"November 07, 2021",1,"8.66027001, -77.37263742"
"November 07, 2021",1,"27.35022729, 62.35316592"
"November 07, 2021",1,"30.27629382, 57.0662465"
"November 08, 2021",1,"32.796608, 12.563574"
"November 08, 2021",1,"53.66069218, 23.63893303"
"November 08, 2021",1,"31.78388571, -106.6739087"
"November 08, 2021",1,"24.1823415, 23.2912055"
"November 09, 2021",1,"27.35145783, -99.39363979"
"November 09, 2021",1,"-19.28207854, -68.62362488"
"November 09, 2021",12,"17.72355831, -92.01214329"
"November 09, 2021",1,"28.74146784, -100.5149548"
"November 09, 2021",1,"31.74643378, -106.4874159"
"November 09, 2021",1,"27.35022729, 62.35316592"
"November 09, 2021",1,"32.6865, -115.45549"
"November 10, 2021",1,"53.52049107, 23.6783989"
"November 10, 2021",1,"28.6936675, -100.5106763"
"November 10, 2021",1,"28.72996721, 53.33652472"
"November 11, 2021",1,"30.919475, -105.367605"
"November 11, 2021",12,"31.34266, -105.526907"
"November 11, 2021",7,"33.83200111, -7.121090617"
"November 11, 2021",3,"51.02534458, 1.550376163"
"November 11, 2021",1,"37.34119197, 27.27852704"
"November 11, 2021",1,"31.447194, -110.106028"
